user_id,city,visit_date,restaurant_viewed,added_to_cart,order_placed,payment_done,is_cancelled,order_delivered
U14239,Delhi,11/8/2023,Yes,1,1,1,0,1
U14240,Mumbai,1/25/2023,Yes,1,1,1,0,1
U14241,Hyderabad,1/5/2023,,0,0,0,0,0
U14242,Kolkata,9/18/2023,Yes,1,1,1,0,1
U14243,Hyderabad,4/17/2023,,0,0,0,0,0
U14244,Hyderabad,4/7/2023,Yes,1,0,0,0,0
U14245,Bangalore,9/6/2023,Yes,1,0,0,0,0
U14246,Mumbai,3/16/2023,Yes,1,1,1,0,1
U14247,Chennai,9/11/2023,Yes,1,1,1,0,1
U14248,Bangalore,10/22/2023,Yes,1,1,1,0,1
U14249,Chennai,1/31/2023,Yes,0,0,0,0,0
U14250,Mumbai,4/21/2023,Yes,1,0,0,0,0
U14251,Hyderabad,1/5/2023,Yes,0,0,0,0,0
U14252,Bangalore,1/22/2023,,0,0,0,0,0
U14253,Delhi,4/7/2023,Yes,0,0,0,0,0
U14254,Chennai,12/30/2023,Yes,0,0,0,0,0
U14255,Jaipur,1/24/2023,,0,0,0,0,0
U14256,Mumbai,12/27/2023,Yes,1,0,0,0,0
U14257,Jaipur,2/28/2023,Yes,1,1,1,0,1
U14258,Jaipur,12/12/2023,Yes,1,1,1,0,1
U14259,Kolkata,8/12/2023,Yes,1,1,1,0,1
U14260,Hyderabad,9/7/2023,Yes,1,0,0,0,0
U14261,Kolkata,10/16/2023,,0,0,0,0,0
U14262,Bangalore,6/20/2023,,0,0,0,0,0
U14263,Delhi,11/9/2023,Yes,0,0,0,0,0
U14264,Delhi,9/8/2023,Yes,1,0,0,0,0
U14265,Kolkata,9/2/2023,,0,0,0,0,0
U14266,Chennai,2/8/2023,Yes,1,1,1,1,0
U14267,Delhi,4/27/2023,Yes,1,1,1,0,1
U14268,Kolkata,6/9/2023,,0,0,0,0,0
U14269,Jaipur,8/22/2023,,0,0,0,0,0
U14270,Mumbai,1/1/2023,Yes,1,1,0,1,0
U14271,Chennai,3/25/2023,Yes,0,0,0,0,0
U14272,Kolkata,4/14/2023,Yes,0,0,0,0,0
U14273,Jaipur,6/12/2023,Yes,1,1,1,0,1
U14274,Bangalore,12/1/2023,Yes,0,0,0,0,0
U14275,Kolkata,10/24/2023,Yes,1,1,1,0,1
U14276,Jaipur,2/12/2023,,0,0,0,0,0
U14277,Chennai,7/29/2023,Yes,0,0,0,0,0
U14278,Bangalore,2/11/2023,Yes,0,0,0,0,0
U14279,Kolkata,4/17/2023,,0,0,0,0,0
U14280,Jaipur,10/27/2023,Yes,1,1,1,0,1
U14281,Delhi,3/10/2023,,0,0,0,0,0
U14282,Chennai,3/12/2023,Yes,1,1,1,0,1
U14283,Bangalore,5/15/2023,Yes,0,0,0,0,0
U14284,Delhi,2/26/2023,,0,0,0,0,0
U14285,Delhi,1/12/2023,,0,0,0,0,0
U14286,Jaipur,12/2/2023,Yes,1,0,0,0,0
U14287,Mumbai,7/2/2023,,0,0,0,0,0
U14288,Jaipur,10/28/2023,,0,0,0,0,0
U14289,Bangalore,7/23/2023,Yes,1,1,1,0,1
U14290,Kolkata,7/1/2023,Yes,1,0,0,0,0
U14291,Pune,3/1/2023,,0,0,0,0,0
U14292,Pune,1/23/2023,Yes,0,0,0,0,0
U14293,Hyderabad,11/19/2023,Yes,1,1,1,0,1
U14294,Pune,6/13/2023,Yes,0,0,0,0,0
U14295,Mumbai,10/20/2023,,0,0,0,0,0
U14296,Bangalore,8/23/2023,,0,0,0,0,0
U14297,Pune,12/1/2023,Yes,0,0,0,0,0
U14298,Jaipur,2/15/2023,Yes,1,1,1,0,1
U14299,Hyderabad,10/18/2023,Yes,1,1,1,0,1
U14300,Pune,5/22/2023,Yes,0,0,0,0,0
U14301,Hyderabad,4/11/2023,Yes,1,1,1,0,1
U14302,Pune,10/16/2023,,0,0,0,0,0
U14303,Hyderabad,5/1/2023,,0,0,0,0,0
U14304,Bangalore,11/16/2023,Yes,1,1,1,0,1
U14305,Chennai,11/16/2023,,0,0,0,0,0
U14306,Chennai,11/16/2023,Yes,0,0,0,0,0
U14307,Chennai,1/11/2023,Yes,0,0,0,0,0
U14308,Delhi,1/21/2023,,0,0,0,0,0
U14309,Bangalore,9/24/2023,Yes,1,0,0,0,0
U14310,Delhi,6/25/2023,Yes,1,1,1,0,1
U14311,Mumbai,6/8/2023,Yes,1,1,1,0,1
U14312,Mumbai,11/26/2023,Yes,0,0,0,0,0
U14313,Mumbai,6/24/2023,Yes,1,1,1,0,1
U14314,Pune,2/4/2023,,0,0,0,0,0
U14315,Jaipur,2/3/2023,Yes,1,0,0,0,0
U14316,Mumbai,3/15/2023,Yes,0,0,0,0,0
U14317,Jaipur,1/20/2023,Yes,0,0,0,0,0
U14318,Bangalore,1/13/2023,Yes,1,1,1,1,0
U14319,Delhi,5/31/2023,Yes,1,1,1,0,1
U14320,Delhi,6/9/2023,Yes,0,0,0,0,0
U14321,Jaipur,10/26/2023,,0,0,0,0,0
U14322,Pune,12/18/2023,,0,0,0,0,0
U14323,Mumbai,7/12/2023,Yes,1,0,0,0,0
U14324,Kolkata,7/16/2023,,0,0,0,0,0
U14325,Mumbai,10/30/2023,Yes,0,0,0,0,0
U14326,Chennai,5/8/2023,Yes,0,0,0,0,0
U14327,Delhi,11/1/2023,,0,0,0,0,0
U14328,Chennai,3/13/2023,Yes,0,0,0,0,0
U14329,Bangalore,2/16/2023,Yes,1,1,1,0,1
U14330,Hyderabad,11/24/2023,Yes,0,0,0,0,0
U14331,Kolkata,10/7/2023,Yes,1,1,1,0,1
U14332,Delhi,5/18/2023,,0,0,0,0,0
U14333,Mumbai,7/31/2023,Yes,0,0,0,0,0
U14334,Delhi,5/4/2023,,0,0,0,0,0
U14335,Hyderabad,2/26/2023,,0,0,0,0,0
U14336,Chennai,8/18/2023,Yes,1,1,1,0,1
U14337,Kolkata,3/8/2023,,0,0,0,0,0
U14338,Mumbai,1/29/2023,Yes,1,1,1,0,1
U14339,Jaipur,5/5/2023,Yes,1,1,1,0,1
U14340,Jaipur,7/1/2023,,0,0,0,0,0
U14341,Kolkata,3/2/2023,,0,0,0,0,0
U14342,Bangalore,10/1/2023,Yes,1,1,1,0,1
U14343,Bangalore,12/19/2023,Yes,1,1,1,0,1
U14344,Bangalore,6/30/2023,Yes,1,1,1,1,0
U14345,Hyderabad,12/3/2023,Yes,1,1,1,0,1
U14346,Kolkata,6/30/2023,Yes,0,0,0,0,0
U14347,Delhi,7/20/2023,Yes,1,1,0,0,1
U14348,Delhi,1/8/2023,Yes,1,1,1,0,1
U14349,Hyderabad,1/2/2023,Yes,0,0,0,0,0
U14350,Chennai,9/30/2023,Yes,0,0,0,0,0
U14351,Pune,3/31/2023,,0,0,0,0,0
U14352,Hyderabad,3/15/2023,Yes,0,0,0,0,0
U14353,Kolkata,3/10/2023,Yes,0,0,0,0,0
U14354,Jaipur,10/28/2023,Yes,1,0,0,0,0
U14355,Kolkata,1/8/2023,Yes,0,0,0,0,0
U14356,Hyderabad,8/29/2023,,0,0,0,0,0
U14357,Kolkata,7/23/2023,,0,0,0,0,0
U14358,Jaipur,3/2/2023,Yes,1,1,1,0,0
U14359,Kolkata,8/4/2023,Yes,0,0,0,0,0
U14360,Pune,1/6/2023,Yes,1,1,1,0,1
U14361,Bangalore,1/6/2023,,0,0,0,0,0
U14362,Bangalore,2/3/2023,Yes,0,0,0,0,0
U14363,Kolkata,1/14/2023,Yes,1,1,1,0,1
U14364,Jaipur,11/29/2023,,0,0,0,0,0
U14365,Delhi,6/30/2023,Yes,1,1,1,0,0
U14366,Pune,2/3/2023,Yes,0,0,0,0,0
U14367,Kolkata,6/7/2023,Yes,0,0,0,0,0
U14368,Hyderabad,8/11/2023,,0,0,0,0,0
U14369,Mumbai,1/15/2023,Yes,1,1,1,0,1
U14370,Hyderabad,3/19/2023,Yes,1,0,0,0,0
U14371,Bangalore,8/11/2023,Yes,1,1,1,0,1
U14372,Bangalore,11/3/2023,Yes,1,1,0,1,0
U14373,Bangalore,11/12/2023,Yes,1,1,1,1,0
U14374,Kolkata,5/18/2023,Yes,0,0,0,0,0
U14375,Pune,6/25/2023,,0,0,0,0,0
U14376,Jaipur,10/22/2023,Yes,1,1,1,0,1
U14377,Mumbai,5/16/2023,Yes,0,0,0,0,0
U14378,Chennai,11/4/2023,Yes,0,0,0,0,0
U14379,Kolkata,10/19/2023,Yes,1,1,1,0,1
U14380,Chennai,5/11/2023,Yes,1,0,0,0,0
U14381,Chennai,1/18/2023,Yes,1,1,1,0,1
U14382,Mumbai,2/3/2023,,0,0,0,0,0
U14383,Hyderabad,5/29/2023,Yes,1,1,1,0,1
U14384,Jaipur,4/22/2023,Yes,1,1,1,0,1
U14385,Chennai,10/28/2023,Yes,1,0,0,0,0
U14386,Chennai,12/28/2023,,0,0,0,0,0
U14387,Chennai,8/1/2023,Yes,0,0,0,0,0
U14388,Jaipur,10/14/2023,Yes,1,1,0,0,0
U14389,Jaipur,10/16/2023,Yes,1,1,0,0,1
U14390,Jaipur,6/14/2023,,0,0,0,0,0
U14391,Delhi,2/23/2023,Yes,0,0,0,0,0
U14392,Chennai,7/8/2023,Yes,0,0,0,0,0
U14393,Chennai,6/28/2023,Yes,1,1,1,0,1
U14394,Hyderabad,8/30/2023,Yes,1,1,1,0,1
U14395,Bangalore,5/2/2023,Yes,1,1,1,0,1
U14396,Bangalore,1/11/2023,Yes,1,1,1,0,1
U14397,Delhi,12/11/2023,Yes,1,1,1,0,1
U14398,Jaipur,4/5/2023,Yes,1,1,1,0,1
U14399,Hyderabad,7/1/2023,Yes,1,1,1,0,0
U14400,Pune,9/7/2023,Yes,1,1,1,0,1
U14401,Chennai,8/14/2023,Yes,1,1,1,0,1
U14402,Delhi,2/13/2023,Yes,1,1,1,1,0
U14403,Jaipur,8/15/2023,Yes,0,0,0,0,0
U14404,Delhi,7/16/2023,Yes,1,1,1,0,1
U14405,Chennai,5/15/2023,Yes,0,0,0,0,0
U14406,Hyderabad,1/5/2023,,0,0,0,0,0
U14407,Jaipur,8/2/2023,Yes,1,1,1,0,1
U14408,Hyderabad,7/6/2023,,0,0,0,0,0
U14409,Delhi,8/4/2023,Yes,0,0,0,0,0
U14410,Bangalore,11/18/2023,Yes,1,1,1,0,1
U14411,Jaipur,7/30/2023,Yes,0,0,0,0,0
U14412,Delhi,12/28/2023,Yes,1,0,0,0,0
U14413,Mumbai,8/18/2023,Yes,1,1,1,0,1
U14414,Jaipur,2/26/2023,Yes,0,0,0,0,0
U14415,Kolkata,10/12/2023,Yes,1,1,1,0,1
U14416,Bangalore,7/3/2023,Yes,1,1,1,0,1
U14417,Chennai,10/4/2023,Yes,1,1,1,0,1
U14418,Chennai,3/31/2023,Yes,1,1,1,0,1
U14419,Hyderabad,2/1/2023,,0,0,0,0,0
U14420,Jaipur,1/28/2023,Yes,0,0,0,0,0
U14421,Kolkata,10/3/2023,Yes,1,0,0,0,0
U14422,Delhi,4/14/2023,Yes,1,0,0,0,0
U14423,Chennai,3/10/2023,Yes,0,0,0,0,0
U14424,Chennai,1/8/2023,Yes,0,0,0,0,0
U14425,Mumbai,12/17/2023,,0,0,0,0,0
U14426,Chennai,11/23/2023,Yes,0,0,0,0,0
U14427,Mumbai,12/3/2023,Yes,1,1,1,0,1
U14428,Mumbai,5/29/2023,Yes,1,1,1,0,1
U14429,Hyderabad,12/19/2023,Yes,1,0,0,0,0
U14430,Mumbai,7/11/2023,Yes,1,0,0,0,0
U14431,Hyderabad,8/1/2023,Yes,1,1,1,0,1
U14432,Chennai,5/17/2023,Yes,1,1,1,0,1
U14433,Chennai,6/16/2023,Yes,1,1,1,0,1
U14434,Bangalore,12/13/2023,Yes,0,0,0,0,0
U14435,Kolkata,4/1/2023,Yes,1,1,1,0,1
U14436,Kolkata,10/20/2023,,0,0,0,0,0
U14437,Bangalore,1/5/2023,Yes,0,0,0,0,0
U14438,Delhi,6/23/2023,Yes,1,1,1,1,0
U14439,Hyderabad,5/5/2023,Yes,0,0,0,0,0
U14440,Delhi,7/31/2023,,0,0,0,0,0
U14441,Bangalore,12/2/2023,Yes,0,0,0,0,0
U14442,Pune,2/24/2023,Yes,1,1,1,0,1
U14443,Kolkata,5/12/2023,,0,0,0,0,0
U14444,Kolkata,8/19/2023,,0,0,0,0,0
U14445,Jaipur,9/11/2023,Yes,1,1,1,0,1
U14446,Bangalore,6/27/2023,,0,0,0,0,0
U14447,Jaipur,2/20/2023,Yes,0,0,0,0,0
U14448,Kolkata,3/28/2023,Yes,0,0,0,0,0
U14449,Hyderabad,7/22/2023,Yes,1,1,1,0,1
U14450,Jaipur,8/21/2023,Yes,1,1,1,1,0
U14451,Hyderabad,6/14/2023,Yes,1,0,0,0,0
U14452,Pune,4/24/2023,Yes,1,1,1,0,1
U14453,Bangalore,6/2/2023,Yes,1,1,1,0,1
U14454,Pune,4/27/2023,Yes,0,0,0,0,0
U14455,Delhi,9/2/2023,Yes,1,1,1,0,1
U14456,Kolkata,10/19/2023,Yes,1,0,0,0,0
U14457,Delhi,1/24/2023,,0,0,0,0,0
U14458,Pune,12/13/2023,,0,0,0,0,0
U14459,Mumbai,5/15/2023,Yes,0,0,0,0,0
U14460,Chennai,9/2/2023,,0,0,0,0,0
U14461,Delhi,3/31/2023,Yes,1,1,1,0,1
U14462,Jaipur,1/20/2023,,0,0,0,0,0
U14463,Hyderabad,5/11/2023,Yes,0,0,0,0,0
U14464,Mumbai,7/24/2023,Yes,1,1,1,0,1
U14465,Hyderabad,2/9/2023,Yes,1,0,0,0,0
U14466,Hyderabad,12/31/2023,,0,0,0,0,0
U14467,Delhi,4/12/2023,,0,0,0,0,0
U14468,Chennai,3/31/2023,,0,0,0,0,0
U14469,Kolkata,4/7/2023,,0,0,0,0,0
U14470,Chennai,5/5/2023,Yes,0,0,0,0,0
U14471,Mumbai,5/22/2023,Yes,1,1,1,0,1
U14472,Pune,9/25/2023,Yes,1,1,1,0,1
U14473,Hyderabad,6/14/2023,Yes,0,0,0,0,0
U14474,Mumbai,11/3/2023,Yes,1,0,0,0,0
U14475,Chennai,6/29/2023,,0,0,0,0,0
U14476,Bangalore,1/1/2023,Yes,1,1,1,0,1
U14477,Bangalore,12/18/2023,Yes,1,1,1,1,0
U14478,Bangalore,3/24/2023,Yes,1,0,0,0,0
U14479,Pune,11/3/2023,,0,0,0,0,0
U14480,Bangalore,9/20/2023,Yes,1,1,1,0,1
U14481,Mumbai,2/13/2023,,0,0,0,0,0
U14482,Pune,8/6/2023,Yes,0,0,0,0,0
U14483,Kolkata,6/23/2023,Yes,1,1,1,0,1
U14484,Kolkata,8/23/2023,Yes,0,0,0,0,0
U14485,Bangalore,9/14/2023,,0,0,0,0,0
U14486,Bangalore,10/7/2023,,0,0,0,0,0
U14487,Delhi,8/17/2023,Yes,0,0,0,0,0
U14488,Delhi,6/17/2023,,0,0,0,0,0
U14489,Mumbai,7/21/2023,,0,0,0,0,0
U14490,Kolkata,2/1/2023,Yes,1,1,1,0,1
U14491,Pune,11/13/2023,Yes,0,0,0,0,0
U14492,Mumbai,8/5/2023,Yes,1,0,0,0,0
U14493,Chennai,4/4/2023,Yes,1,1,1,0,1
U14494,Hyderabad,5/26/2023,Yes,1,1,1,0,1
U14495,Hyderabad,1/23/2023,,0,0,0,0,0
U14496,Jaipur,7/15/2023,Yes,1,1,1,0,1
U14497,Hyderabad,10/16/2023,Yes,1,1,0,0,1
U14498,Hyderabad,2/27/2023,Yes,1,1,1,0,1
U14499,Chennai,8/6/2023,Yes,1,1,1,0,1
U14500,Chennai,1/9/2023,Yes,1,1,1,0,1
U14501,Delhi,7/19/2023,Yes,0,0,0,0,0
U14502,Pune,12/10/2023,Yes,1,0,0,0,0
U14503,Mumbai,9/23/2023,,0,0,0,0,0
U14504,Delhi,1/31/2023,Yes,1,1,1,0,1
U14505,Pune,11/9/2023,Yes,0,0,0,0,0
U14506,Hyderabad,9/23/2023,,0,0,0,0,0
U14507,Kolkata,12/29/2023,Yes,1,1,1,1,0
U14508,Kolkata,3/21/2023,,0,0,0,0,0
U14509,Jaipur,9/19/2023,Yes,1,1,1,0,1
U14510,Bangalore,4/14/2023,Yes,1,1,1,0,1
U14511,Mumbai,9/18/2023,Yes,1,1,1,0,1
U14512,Chennai,1/16/2023,Yes,0,0,0,0,0
U14513,Chennai,7/19/2023,Yes,1,1,1,0,1
U14514,Hyderabad,7/14/2023,Yes,1,1,1,0,1
U14515,Jaipur,10/15/2023,Yes,1,1,1,0,1
U14516,Mumbai,7/2/2023,,0,0,0,0,0
U14517,Pune,1/29/2023,Yes,1,0,0,0,0
U14518,Hyderabad,11/12/2023,,0,0,0,0,0
U14519,Delhi,9/26/2023,,0,0,0,0,0
U14520,Bangalore,3/28/2023,,0,0,0,0,0
U14521,Bangalore,3/6/2023,Yes,1,1,1,1,0
U14522,Jaipur,4/10/2023,Yes,1,0,0,0,0
U14523,Pune,5/28/2023,Yes,1,1,1,0,1
U14524,Hyderabad,1/4/2023,Yes,0,0,0,0,0
U14525,Bangalore,11/1/2023,,0,0,0,0,0
U14526,Delhi,4/14/2023,Yes,0,0,0,0,0
U14527,Kolkata,3/30/2023,,0,0,0,0,0
U14528,Delhi,2/15/2023,,0,0,0,0,0
U14529,Kolkata,9/2/2023,Yes,0,0,0,0,0
U14530,Jaipur,6/25/2023,Yes,1,1,1,0,1
U14531,Jaipur,7/27/2023,Yes,1,1,1,0,1
U14532,Bangalore,4/24/2023,,0,0,0,0,0
U14533,Jaipur,6/20/2023,Yes,1,0,0,0,0
U14534,Kolkata,7/9/2023,Yes,1,1,1,1,0
U14535,Jaipur,10/12/2023,,0,0,0,0,0
U14536,Hyderabad,3/3/2023,Yes,1,1,1,0,1
U14537,Delhi,12/11/2023,Yes,1,1,1,0,0
U14538,Pune,2/2/2023,Yes,1,0,0,0,0
U14539,Mumbai,8/19/2023,Yes,1,1,1,0,1
U14540,Hyderabad,4/24/2023,Yes,1,0,0,0,0
U14541,Kolkata,12/31/2023,Yes,0,0,0,0,0
U14542,Chennai,6/12/2023,Yes,0,0,0,0,0
U14543,Jaipur,7/29/2023,Yes,1,0,0,0,0
U14544,Hyderabad,12/26/2023,Yes,0,0,0,0,0
U14545,Hyderabad,3/18/2023,Yes,0,0,0,0,0
U14546,Kolkata,2/9/2023,,0,0,0,0,0
U14547,Chennai,5/20/2023,Yes,1,1,1,0,1
U14548,Delhi,11/28/2023,,0,0,0,0,0
U14549,Pune,4/5/2023,Yes,1,1,1,0,1
U14550,Jaipur,10/2/2023,Yes,0,0,0,0,0
U14551,Pune,12/13/2023,Yes,1,1,1,1,0
U14552,Jaipur,1/29/2023,Yes,1,1,1,0,1
U14553,Kolkata,4/8/2023,Yes,1,1,1,1,0
U14554,Pune,2/8/2023,Yes,1,1,1,0,1
U14555,Delhi,11/28/2023,,0,0,0,0,0
U14556,Pune,3/1/2023,Yes,1,1,1,0,1
U14557,Mumbai,8/27/2023,Yes,1,1,1,1,0
U14558,Pune,1/16/2023,,0,0,0,0,0
U14559,Bangalore,5/4/2023,Yes,1,0,0,0,0
U14560,Pune,8/20/2023,Yes,0,0,0,0,0
U14561,Bangalore,10/29/2023,Yes,0,0,0,0,0
U14562,Delhi,12/9/2023,,0,0,0,0,0
U14563,Jaipur,8/25/2023,Yes,1,1,1,1,0
U14564,Kolkata,3/30/2023,Yes,1,1,1,0,1
U14565,Bangalore,6/25/2023,Yes,1,0,0,0,0
U14566,Chennai,10/11/2023,Yes,1,1,1,0,1
U14567,Mumbai,1/16/2023,Yes,1,1,1,0,1
U14568,Kolkata,4/26/2023,Yes,1,1,1,0,1
U14569,Chennai,6/1/2023,Yes,0,0,0,0,0
U14570,Bangalore,8/13/2023,,0,0,0,0,0
U14571,Kolkata,6/19/2023,Yes,1,1,1,1,0
U14572,Mumbai,12/19/2023,Yes,1,1,1,0,1
U14573,Jaipur,1/24/2023,Yes,0,0,0,0,0
U14574,Mumbai,2/20/2023,Yes,1,1,1,0,1
U14575,Hyderabad,7/6/2023,Yes,1,0,0,0,0
U14576,Mumbai,6/11/2023,Yes,1,1,1,0,1
U14577,Jaipur,10/4/2023,Yes,0,0,0,0,0
U14578,Delhi,10/23/2023,Yes,1,1,1,0,0
U14579,Hyderabad,8/10/2023,Yes,1,1,1,0,1
U14580,Mumbai,1/7/2023,Yes,0,0,0,0,0
U14581,Bangalore,7/1/2023,Yes,1,1,1,0,1
U14582,Chennai,11/23/2023,Yes,0,0,0,0,0
U14583,Jaipur,4/13/2023,Yes,1,1,1,0,1
U14584,Chennai,4/26/2023,Yes,0,0,0,0,0
U14585,Kolkata,1/16/2023,,0,0,0,0,0
U14586,Kolkata,4/20/2023,Yes,0,0,0,0,0
U14587,Hyderabad,1/16/2023,Yes,1,1,1,0,1
U14588,Pune,12/21/2023,Yes,0,0,0,0,0
U14589,Bangalore,7/23/2023,Yes,1,1,1,0,0
U14590,Hyderabad,2/20/2023,,0,0,0,0,0
U14591,Delhi,9/18/2023,,0,0,0,0,0
U14592,Kolkata,11/25/2023,,0,0,0,0,0
U14593,Jaipur,8/26/2023,Yes,0,0,0,0,0
U14594,Delhi,1/26/2023,,0,0,0,0,0
U14595,Hyderabad,7/21/2023,Yes,1,1,1,0,1
U14596,Mumbai,10/6/2023,,0,0,0,0,0
U14597,Hyderabad,3/20/2023,Yes,1,1,0,0,1
U14598,Chennai,1/30/2023,Yes,1,1,1,1,0
U14599,Bangalore,8/10/2023,,0,0,0,0,0
U14600,Bangalore,6/12/2023,Yes,1,0,0,0,0
U14601,Jaipur,1/19/2023,Yes,0,0,0,0,0
U14602,Mumbai,10/14/2023,,0,0,0,0,0
U14603,Delhi,2/11/2023,,0,0,0,0,0
U14604,Kolkata,3/29/2023,Yes,1,0,0,0,0
U14605,Kolkata,12/5/2023,Yes,0,0,0,0,0
U14606,Kolkata,2/15/2023,Yes,1,1,1,1,0
U14607,Pune,10/28/2023,Yes,1,1,1,0,1
U14608,Bangalore,10/25/2023,Yes,0,0,0,0,0
U14609,Kolkata,12/10/2023,Yes,1,0,0,0,0
U14610,Kolkata,4/19/2023,Yes,1,0,0,0,0
U14611,Mumbai,11/19/2023,Yes,1,1,1,0,1
U14612,Pune,10/31/2023,Yes,1,1,1,0,1
U14613,Bangalore,9/22/2023,Yes,1,1,1,0,1
U14614,Kolkata,11/1/2023,Yes,0,0,0,0,0
U14615,Kolkata,5/30/2023,Yes,1,1,1,1,0
U14616,Mumbai,3/24/2023,Yes,0,0,0,0,0
U14617,Chennai,11/24/2023,Yes,1,0,0,0,0
U14618,Jaipur,8/23/2023,,0,0,0,0,0
U14619,Pune,7/5/2023,,0,0,0,0,0
U14620,Mumbai,7/22/2023,Yes,1,0,0,0,0
U14621,Bangalore,1/21/2023,Yes,1,1,1,0,1
U14622,Kolkata,9/26/2023,Yes,0,0,0,0,0
U14623,Chennai,11/14/2023,Yes,1,1,0,0,0
U14624,Pune,3/30/2023,Yes,0,0,0,0,0
U14625,Mumbai,2/16/2023,Yes,0,0,0,0,0
U14626,Hyderabad,5/5/2023,,0,0,0,0,0
U14627,Jaipur,8/9/2023,Yes,0,0,0,0,0
U14628,Delhi,9/15/2023,Yes,0,0,0,0,0
U14629,Jaipur,6/18/2023,Yes,1,0,0,0,0
U14630,Hyderabad,4/15/2023,Yes,1,1,0,0,1
U14631,Mumbai,4/15/2023,Yes,0,0,0,0,0
U14632,Jaipur,6/25/2023,,0,0,0,0,0
U14633,Jaipur,6/12/2023,Yes,1,1,1,1,0
U14634,Pune,12/18/2023,,0,0,0,0,0
U14635,Kolkata,12/3/2023,Yes,1,1,1,0,1
U14636,Hyderabad,12/7/2023,Yes,1,1,1,0,1
U14637,Mumbai,1/24/2023,Yes,1,1,1,0,1
U14638,Jaipur,3/16/2023,,0,0,0,0,0
U14639,Delhi,12/17/2023,,0,0,0,0,0
U14640,Jaipur,3/5/2023,Yes,1,1,1,0,1
U14641,Chennai,12/26/2023,,0,0,0,0,0
U14642,Delhi,9/25/2023,Yes,1,1,1,0,1
U14643,Bangalore,7/23/2023,Yes,1,1,1,0,1
U14644,Pune,11/2/2023,Yes,1,1,0,0,1
U14645,Hyderabad,10/21/2023,Yes,1,0,0,0,0
U14646,Mumbai,11/16/2023,,0,0,0,0,0
U14647,Chennai,3/13/2023,Yes,1,1,1,0,1
U14648,Bangalore,9/8/2023,Yes,0,0,0,0,0
U14649,Mumbai,6/6/2023,,0,0,0,0,0
U14650,Chennai,8/21/2023,Yes,1,1,1,1,0
U14651,Chennai,12/2/2023,Yes,1,1,1,0,1
U14652,Hyderabad,2/17/2023,Yes,1,1,1,0,1
U14653,Chennai,9/17/2023,Yes,1,0,0,0,0
U14654,Bangalore,1/2/2023,Yes,1,1,1,1,0
U14655,Chennai,6/30/2023,,0,0,0,0,0
U14656,Delhi,7/11/2023,Yes,0,0,0,0,0
U14657,Chennai,9/20/2023,Yes,0,0,0,0,0
U14658,Pune,12/14/2023,Yes,1,1,1,0,1
U14659,Hyderabad,5/8/2023,Yes,0,0,0,0,0
U14660,Mumbai,12/26/2023,Yes,1,1,1,1,0
U14661,Bangalore,7/16/2023,,0,0,0,0,0
U14662,Bangalore,10/8/2023,Yes,1,1,1,0,1
U14663,Hyderabad,1/1/2023,,0,0,0,0,0
U14664,Chennai,10/7/2023,Yes,1,1,0,1,0
U14665,Hyderabad,12/22/2023,Yes,1,1,1,0,1
U14666,Mumbai,11/12/2023,,0,0,0,0,0
U14667,Pune,1/1/2023,Yes,0,0,0,0,0
U14668,Mumbai,8/2/2023,Yes,1,1,1,1,0
U14669,Kolkata,12/1/2023,Yes,1,1,1,0,1
U14670,Chennai,10/28/2023,,0,0,0,0,0
U14671,Hyderabad,5/22/2023,Yes,0,0,0,0,0
U14672,Kolkata,10/22/2023,Yes,1,0,0,0,0
U14673,Pune,5/26/2023,Yes,1,0,0,0,0
U14674,Delhi,6/28/2023,Yes,1,1,1,0,1
U14675,Mumbai,8/21/2023,Yes,0,0,0,0,0
U14676,Pune,3/17/2023,Yes,0,0,0,0,0
U14677,Delhi,4/21/2023,Yes,0,0,0,0,0
U14678,Kolkata,1/28/2023,Yes,1,0,0,0,0
U14679,Pune,5/23/2023,,0,0,0,0,0
U14680,Bangalore,6/9/2023,Yes,1,0,0,0,0
U14681,Delhi,9/9/2023,,0,0,0,0,0
U14682,Mumbai,9/20/2023,Yes,1,1,1,0,1
U14683,Kolkata,10/21/2023,Yes,1,0,0,0,0
U14684,Delhi,1/3/2023,,0,0,0,0,0
U14685,Jaipur,1/5/2023,Yes,1,1,1,1,0
U14686,Hyderabad,9/20/2023,Yes,0,0,0,0,0
U14687,Mumbai,12/18/2023,Yes,1,1,1,0,1
U14688,Kolkata,8/20/2023,Yes,1,0,0,0,0
U14689,Kolkata,4/30/2023,Yes,0,0,0,0,0
U14690,Bangalore,3/12/2023,Yes,0,0,0,0,0
U14691,Kolkata,1/25/2023,Yes,1,0,0,0,0
U14692,Kolkata,6/29/2023,,0,0,0,0,0
U14693,Jaipur,9/21/2023,,0,0,0,0,0
U14694,Delhi,12/11/2023,Yes,1,0,0,0,0
U14695,Delhi,1/23/2023,Yes,1,1,1,0,1
U14696,Hyderabad,8/4/2023,,0,0,0,0,0
U14697,Mumbai,8/29/2023,Yes,0,0,0,0,0
U14698,Pune,9/12/2023,,0,0,0,0,0
U14699,Mumbai,6/23/2023,Yes,1,1,1,0,1
U14700,Mumbai,12/13/2023,Yes,0,0,0,0,0
U14701,Bangalore,5/23/2023,Yes,0,0,0,0,0
U14702,Hyderabad,3/25/2023,Yes,1,1,1,0,1
U14703,Kolkata,5/15/2023,Yes,1,1,1,0,1
U14704,Jaipur,7/19/2023,Yes,1,1,1,0,1
